title,info,mark_time,link,poster,rating
逃出克隆岛 / The Island/ 谎岛叛变(港) / 绝地再生(台),逃出克隆岛 / The Island/ 谎岛叛变(港) / 绝地再生(台)[可播放]2005-07-22(美国) / 伊万·麦克格雷格 / 斯嘉丽·约翰逊 / 杰曼·翰苏 / 肖恩·宾 / 史蒂夫·布西密 / 迈克·克拉克·邓肯 / 伊桑·菲利普斯 / 布莱恩·斯泰潘内克 / 诺阿·蒂什比 / 杰米·麦克布莱德 / 美国 / 迈克尔·贝 / 136分钟 / 逃出克隆岛 / 动作 / 科幻 / 卡斯皮安·特雷德维尔-欧文 Caspian Tredwell-Owen / 艾里克斯·库兹曼 Alex Kurtzman / 罗伯托·奥奇 Roberto Orci / 英语2025-07-05补修改删除,2025-07-05,https://movie.douban.com/subject/1395776/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2238267655.jpg,4
大开眼戒 / Eyes Wide Shut/ 紧闭双眼 / 睁大双眼,大开眼戒 / Eyes Wide Shut/ 紧闭双眼 / 睁大双眼1999-07-16(美国) / 1999-09-10(英国) / 汤姆·克鲁斯 / 妮可·基德曼 / 麦迪逊·埃金顿 / 杰基·萨维里斯 / 西德尼·波拉克 / 莱斯利·洛韦 / 托德·菲尔德 / 迈克尔·多文 / 斯凯·杜·蒙特 / 兰德尔·保罗 / 英国 / 美国 / 斯坦利·库布里克 / 159 分钟 / 大开眼戒 / 剧情 / 悬疑 / 惊悚 / 情色 / 斯坦利·库布里克 Stanley Kubrick / 弗雷德里克·拉菲尔 Frederic Raphael / 英语2025-07-05很库，看不大懂。确实大开眼界，fuck。修改删除,2025-07-05,https://movie.douban.com/subject/1300275/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1708137969.jpg,10
碟中谍8：最终清算 / Mission: Impossible - The Final Reckoning/ 碟中谍8 / 不可能的任务：最终清算(台),碟中谍8：最终清算 / Mission: Impossible - The Final Reckoning/ 碟中谍8 / 不可能的任务：最终清算(台)[可播放]2025-05-14(戛纳国际电影节) / 2025-05-23(美国) / 2025-05-30(中国大陆) / 汤姆·克鲁斯 / 海莉·阿特维尔 / 文·瑞姆斯 / 西蒙·佩吉 / 埃塞·莫拉雷斯 / 庞·克莱门捷夫 / 亨利·科泽尼 / 霍特·麦克卡兰尼 / 珍妮特·麦克蒂尔 / 尼克·奥弗曼 / 美国 / 克里斯托弗·麦奎里 / 170分钟 / 碟中谍8：最终清算 / 动作 / 惊悚 / 冒险 / 克里斯托弗·麦奎里 Christopher McQuarrie / 埃里克·延德雷森 Erik Jendresen / 英语 / 法语2025-07-04完结撒花！伊森名字被叫出来的那一刻感觉恍如隔世，翻豆瓣才发现从第一部开始已经29年了。致敬汤姆克鲁斯。修改删除,2025-07-04,https://movie.douban.com/subject/30433456/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2921570919.jpg,8
疾速追杀：芭蕾杀姬 / Ballerina/ 疾速追杀外传：芭蕾杀姬 / 芭蕾女杀手,"疾速追杀：芭蕾杀姬 / Ballerina/ 疾速追杀外传：芭蕾杀姬 / 芭蕾女杀手2025-06-04(澳大利亚) / 2025-06-06(美国/中国大陆) / 安娜·德·阿玛斯 / 基努·里维斯 / 安杰丽卡·休斯顿 / 加布里埃尔·伯恩 / 伊恩·麦柯肖恩 / 诺曼·瑞杜斯 / 兰斯·莱迪克 / 卡塔琳娜·桑地诺·莫雷诺 / 艾娃·乔伊斯·麦卡锡 / 朱丽叶特·多赫提 / 美国 / 伦·怀斯曼 / 2025-06-04 / 125分钟 / 疾速追杀：芭蕾杀姬 / 动作 / 惊悚 / 谢伊·哈顿 Shay Hatten / 德里克·科尔斯塔德 Derek Kolstad / 英语 / 德语2025-07-02就嗯打呗
反正看着过瘾就完了修改删除",2025-07-02,https://movie.douban.com/subject/34807062/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2921992149.jpg,6
2046/ 2046,"2046/ 2046[可播放]2004-05-20(戛纳电影节) / 2004-09-28(中国大陆) / 2004-09-29(中国香港) / 梁朝伟 / 章子怡 / 王菲 / 木村拓哉 / 巩俐 / 刘嘉玲 / 张震 / 张曼玉 / 董洁 / 通猜·麦金泰 / 中国香港 / 中国大陆 / 法国 / 意大利 / 德国 / www.sonyclassics.com/2046/ / 王家卫 / 129 分钟 / 剧情 / 爱情 / 奇幻 / 王家卫 Kar Wai Wong / 粤语 / 汉语普通话 / 日语2025-06-30无聊
卖弄情怀修改删除",2025-06-30,https://movie.douban.com/subject/1291555/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2359293069.jpg,6
发条橙 / A Clockwork Orange/ 发条橘子(台) / 发条桔子,发条橙 / A Clockwork Orange/ 发条橘子(台) / 发条桔子1971-12-19(纽约首映) / 1972-01-13(英国) / 马尔科姆·麦克道威尔 / 帕特里克·马基 / 迈克尔·贝茨 / 沃伦·克拉克 / 约翰·克莱夫 / 阿德琳妮·柯瑞 / 卡罗尔·杜瑞 / Paul Farrell / 克莱夫·弗朗西斯 / 米里亚姆·卡琳 / 英国 / 美国 / 斯坦利·库布里克 / 136 分钟 / 发条橙 / 犯罪 / 剧情 / 科幻 / 斯坦利·库布里克 Stanley Kubrick / 安东尼·伯吉斯 Anthony Burgess / 英语2025-06-28修改删除,2025-06-28,https://movie.douban.com/subject/1292233/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p529908155.jpg,10
鹿鼎记 / 鹿鼎記/ 新鹿鼎记(台) / Royal Tramp,鹿鼎记 / 鹿鼎記/ 新鹿鼎记(台) / Royal Tramp1992-07-30(中国香港) / 周星驰 / 吴孟达 / 张敏 / 吴君如 / 邱淑贞 / 刘松仁 / 陈百祥 / 袁洁莹 / 温兆伦 / 徐锦江 / 中国香港 / 王晶 / 程小东 / 110分钟 / 125分钟(台湾) / 鹿鼎记 / 喜剧 / 动作 / 武侠 / 古装 / 王晶 Jing Wong / 粤语2025-06-28修改删除,2025-06-28,https://movie.douban.com/subject/1297223/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166580970.jpg,8
全金属外壳 / Full Metal Jacket/ 烈血焚城(港) / 金甲部队(台),全金属外壳 / Full Metal Jacket/ 烈血焚城(港) / 金甲部队(台)1987-06-17 / 马修·莫迪恩 / 亚当·鲍德温 / 文森特·多诺费奥 / 李·厄米 / 道林·海伍德 / 艾利斯·霍华德 / 埃德·欧罗斯 / 约翰·特里 / 蒂姆·科尔切里 / 布鲁斯·博阿 / 英国 / 美国 / 斯坦利·库布里克 / 116 分钟 / 全金属外壳 / 剧情 / 战争 / 斯坦利·库布里克 Stanley Kubrick / 迈克尔·海尔 Michael Herr / 古斯塔夫·哈斯福德 Gustav Hasford / 英语 / 越南语2025-06-27后悔在晚上点开。修改删除,2025-06-27,https://movie.douban.com/subject/1300055/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553116438.jpg,10
黑镜 第二季 / Black Mirror Season 2/ 黑镜子 第二季,黑镜 第二季 / Black Mirror Season 2/ 黑镜子 第二季2013-02-11(英国) / 海莉·阿特维尔 / 多姆纳尔·格里森 / 塔彭丝·米德尔顿 / 英迪拉·安格 / 西妮德·马修斯 / 莎拉·霍尔 / 詹姆斯·理查德·马歇尔 / 托尼·法迪尔| / 维瑞蒂·马歇尔 / 迈克尔·史麦利 / 英国 / www.channel4.com/programmes/black-mirror / 欧文·哈里斯 / 布林·希金斯 / 卡尔·蒂贝茨 / 黑镜 / 45分钟 / 黑镜 / 剧情 / 科幻 / 惊悚 / 查理·布鲁克 Charlie Brooker / 英语 / 西班牙语 / 汉语普通话2025-06-25修改删除,2025-06-25,https://movie.douban.com/subject/11502153/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1937639715.jpg,10
新·驯龙高手 / How to Train Your Dragon/ 新驯龙高手 / 驯龙高手,新·驯龙高手 / How to Train Your Dragon/ 新驯龙高手 / 驯龙高手[可播放]2025-06-06(韩国) / 2025-06-13(美国/中国大陆) / 梅森·泰晤士 / 妮可·帕克 / 杰拉德·巴特勒 / 尼克·弗罗斯特 / 加布里埃尔·豪尔 / 朱利安·丹尼森 / 布朗温·詹姆斯 / 哈里·特雷瓦尔德温 / 默里·麦克阿瑟 / 彼得·塞拉菲诺威茨 / 美国 / 迪恩·戴布洛伊 / 2025-04-02 / 126分钟 / 新·驯龙高手 / 剧情 / 喜剧 / 动作 / 奇幻 / 冒险 / 迪恩·德布洛斯 Dean DeBlois / 英语2025-06-24修改删除,2025-06-24,https://movie.douban.com/subject/36247731/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2922512455.jpg,10
银翼杀手 / Blade Runner/ 公元2020 / 叛狱追杀令,银翼杀手 / Blade Runner/ 公元2020 / 叛狱追杀令[可播放]1982-06-25(美国) / 哈里森·福特 / 鲁格·豪尔 / 肖恩·杨 / 爱德华·詹姆斯·奥莫斯 / M·埃梅特·沃尔什 / 达丽尔·汉纳 / 威廉·桑德森 / 布里翁·詹姆斯 / 乔·托克尔 / 乔安娜·卡西迪 / 美国 / 雷德利·斯科特 / 117分钟(最终剪辑版) / 116分钟(导演剪辑版) / 银翼杀手 / 科幻 / 惊悚 / 汉普顿·范彻 Hampton Fancher / 大卫·韦伯·皮普尔斯 David Webb Peoples / 菲利普·迪克 Philip K. Dick / 英语 / 德语 / 粤语 / 日语 / 匈牙利语 / 阿拉伯语2025-06-19精彩修改删除,2025-06-19,https://movie.douban.com/subject/1291839/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p868550285.jpg,10
异形 / Alien/ 异形杀手 / Star Beast,异形 / Alien/ 异形杀手 / Star Beast[可播放]1979-05-25(美国) / 西格妮·韦弗 / 汤姆·斯凯里特 / 维罗尼卡·卡维特 / 哈利·迪恩·斯坦顿 / 约翰·赫特 / 伊安·霍姆 / 亚非特·科托 / 博拉吉·巴迪乔 / 海伦·霍顿 / 詹姆斯·霍纳 / 英国 / 美国 / 雷德利·斯科特 / 117分钟 / 116分钟(2004年导演剪辑版) / 异形 / 科幻 / 惊悚 / 恐怖 / 丹·欧班农 Dan O'Bannon / 罗纳德·舒塞特 Ronald Shusett / 英语2025-06-18修改删除,2025-06-18,https://movie.douban.com/subject/1300868/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1756402567.jpg,8
黑鹰坠落 / Black Hawk Down/ 黑鹰15小时(港) / 黑鹰计划(台),黑鹰坠落 / Black Hawk Down/ 黑鹰15小时(港) / 黑鹰计划(台)[可播放]2001-12-18(美国) / 乔什·哈奈特 / 伊万·麦克格雷格 / 汤姆·塞兹摩尔 / 金·寇兹 / 艾文·布莱纳 / 艾瑞克·巴纳 / 休·丹西 / 威廉·菲克纳 / 奥兰多·布鲁姆 / 汤姆·哈迪 / 美国 / 英国 / 雷德利·斯科特 / 144分钟 / 142分钟(德国) / 152分钟(加长版) / 黑鹰坠落 / 动作 / 历史 / 战争 / Ken Nolan / Mark Bowden / 英语 / 阿拉伯语2025-06-17修改删除,2025-06-17,https://movie.douban.com/subject/1291824/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910900710.jpg,8
豺狼的日子 第一季 / The Day of the Jackal Season 1/ 豺狼的日子(剧版) / 财狼之日,"豺狼的日子 第一季 / The Day of the Jackal Season 1/ 豺狼的日子(剧版) / 财狼之日2024-11-07(美国) / 埃迪·雷德梅恩 / 拉什纳·林奇 / 乌苏拉·科尔维罗 / 楚克武迪·武吉 / 莉娅·威廉姆斯 / 本·霍尔 / 尼克·布拉德 / 理查德·多默 / 赫立德·阿卜杜拉 / 埃莉诺·松浦 / 英国 / 美国 / 布莱恩·柯克 / 安东尼·菲利普森 / 保罗·威尔姆斯赫斯特 / 阿努·梅农 / 豺狼的日子 / 60分钟 / 豺狼的日子 / 剧情 / 动作 / 犯罪 / 惊悚 / 罗南·贝内特 Ronan Bennett / 查尔斯·卡明 Charles Cumming / 希亚姆·波帕特 Shyam Popat / 杰西卡·辛亚德 Jessica Sinyard / 英语 / 西班牙语 / 德语 / 法语2025-06-02赛级纯种电子榨菜
现在美剧是没点反俄黑胖lgbt元素不能播了是吧修改删除",2025-06-02,https://movie.douban.com/subject/36323224/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2916367228.jpg,8
白天是阿波罗，晚上是雅典娜 / Gündüz Apollon Gece Athena/ Apollon by Day Athena by Night,白天是阿波罗，晚上是雅典娜 / Gündüz Apollon Gece Athena/ Apollon by Day Athena by Night2024-11-02(东京电影节) / 吉泽姆·比尔根 / 梅利·杜泽恩利 / 巴里斯·戈内嫩 / 内拉·卡亚巴西 / 拉尔·曼苏尔 / 德尼斯·图尔卡利 / 塞伦·乌柴尔 / 埃兹吉·切利克 / 迪尔德·马哈利 / 土耳其 / 艾米娜·耶尔德勒姆 / 112分钟 / 白天是阿波罗，晚上是雅典娜 / 剧情 / 喜剧 / 奇幻 / Emine Yildirim Emine Yildirim / 土耳其语2025-04-27后程萎了修改删除,2025-04-27,https://movie.douban.com/subject/35400515/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2925750907.jpg,8
四眼天鸡 / Chicken Little/ 四眼鸡丁(港) / 鸡仔总动员,四眼天鸡 / Chicken Little/ 四眼鸡丁(港) / 鸡仔总动员[可播放]2005-11-04(美国) / 扎克·布拉夫 / 盖瑞·马歇尔 / 唐·诺茨 / 帕特里克·斯图尔特 / 艾米·塞德丽丝 / 史蒂夫·扎恩 / 琼·库萨克 / 华莱士·肖恩 / 哈里·谢尔 / 佛莱德·威拉特 / 美国 / 马克·汀戴尔 / 81分钟 / 四眼天鸡 / 喜剧 / 科幻 / 动画 / 奇幻 / 冒险 / 家庭 / 马克·汀戴尔 Mark Dindal / Mark Kennedy / 史蒂夫‧本西奇 Steve Bencich / 朗·J·弗莱德曼 Ron J. Friedman / Ron Anderson / 英语2025-04-03修改删除,2025-04-03,https://movie.douban.com/subject/1309049/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1271265803.jpg,6
东邪西毒 / 東邪西毒/ Ashes of Time,东邪西毒 / 東邪西毒/ Ashes of Time[可播放]1994-09-12(威尼斯电影节) / 1994-09-17(中国大陆) / 张国荣 / 林青霞 / 梁朝伟 / 张学友 / 张曼玉 / 刘嘉玲 / 梁家辉 / 杨采妮 / 邹兆龙 / 王祖贤 / 中国香港 / 中国台湾 / 王家卫 / 98分钟 / 东邪西毒 / 剧情 / 动作 / 爱情 / 武侠 / 古装 / 王家卫 Kar Wai Wong / 金庸 Louis Cha / 粤语 / 汉语普通话2025-03-04修改删除,2025-03-04,https://movie.douban.com/subject/1292328/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg,8
八部半 / 8½/ 八又二分之一 / Eight and a Half,八部半 / 8½/ 八又二分之一 / Eight and a Half[可播放]1963-01-02(阿卡普尔科电影节) / 1963-02-16(意大利) / 马塞洛·马斯楚安尼 / 克劳迪娅·卡汀娜 / 阿努克·艾梅 / 桑德拉·米洛 / 罗塞拉·法鲁克 / 芭芭拉·斯蒂尔 / 玛德琳·勒博 / 卡特丽娜·波拿托 / 埃达·盖尔 / 圭多·阿尔贝蒂 / 意大利 / 法国 / 费德里科·费里尼 / 138分钟 / 八部半 / 剧情 / 费德里科·费里尼 Federico Fellini / 恩尼奥·弗拉亚诺 Ennio Flaiano / 图里奥·皮内利 Tullio Pinelli / 布鲁内洛·龙迪 Brunello Rondi / 意大利语 / 法语 / 英语 / 德语2025-02-20？我觉得我需要再看一遍修改删除,2025-02-20,https://movie.douban.com/subject/1361276/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2161627049.jpg,8
奇爱博士 / Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb/ 密码114(港) / 奇爱博士或者我如何学会停止恐惧并爱上炸弹,奇爱博士 / Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb/ 密码114(港) / 奇爱博士或者我如何学会停止恐惧并爱上炸弹[可播放]1964-01-29(美国) / 彼得·塞勒斯 / 乔治·C·斯科特 / 斯特林·海登 / 基南·怀恩 / 斯利姆·佩金斯 / 彼得·布尔 / 詹姆斯·厄尔·琼斯 / 特蕾西·里德 / 格伦·贝克 / 谢恩·里默 / 美国 / 英国 / 斯坦利·库布里克 / 95 分钟 / 奇爱博士 / 剧情 / 喜剧 / 战争 / 斯坦利·库布里克 Stanley Kubrick / 特里·索泽恩 Terry Southern / 彼得·乔治 Peter George / 英语 / 俄语2025-02-16修改删除,2025-02-16,https://movie.douban.com/subject/1322848/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p835946292.jpg,10
上海小姐 / The Lady from Shanghai/ 上海来的女士 / 欲海妖姬,上海小姐 / The Lady from Shanghai/ 上海来的女士 / 欲海妖姬1947-12-24 / 丽塔·海华斯 / 奥逊·威尔斯 / 埃弗雷特·斯隆 / 格伦·安德斯 / 特·德·科若 / 厄斯金·桑福德 / 格斯·席林 / 哈里·香农 / Carl Frank / Louis Merrill / 美国 / 奥逊·威尔斯 / 87 分钟 / UK: 92 分钟(original release) / West Germany: 81 分钟 / 上海小姐 / 犯罪 / 剧情 / 黑色电影 / 悬疑 / 奥逊·威尔斯 Orson Welles / 英语 / 粤语2025-02-15修改删除,2025-02-15,https://movie.douban.com/subject/1292584/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p900360009.jpg,10
